HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.KeyTerm,Input.Sentence,Input.System1,Input.System2,Input.Reverse,Input.SentenceNumber,Input.text1,Input.text2,Answer.Compare Quality of System Output.label,Answer.utterance,Approve,Reject
308KJXFUJRCD8NP1EMQZ5PDYJEVTA8,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,33C7UALJVM403ZH657RCSCKWB7381X,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:38:12 PST 2019,Sun Feb 24 20:38:20 PST 2019,Wed Feb 27 20:38:20 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),earplug,"An earplug is a device that is meant to be inserted in the ear canal to protect the user 's ears from loud noises or the intrusion of water , foreign bodies , dust or excessive wind .","Relation: is a, Related to: device that meant to be inserted protect the user 's ears from loud noises or the intrusion<br/>Relation: has the property, Related to: in the ear canal to<br/>Relation: is defined as, Related to: of water , foreign bodies , dust or excessive wind","Relation: is, Related to: a device that is meant to be inserted in the ear canal to protect the user 's ears from loud noises or the intrusion of water , foreign bodies , dust or excessive",0,1,,,2 - System 2,nice,,
308KJXFUJRCD8NP1EMQZ5PDYJEVTA8,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3P4RDNWND6C0NM9N4I9991AW8K7IJI,A1HNR6OIRFCEHS,Submitted,Sun Feb 24 20:25:14 PST 2019,Sun Feb 24 20:25:32 PST 2019,Wed Feb 27 20:25:32 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),earplug,"An earplug is a device that is meant to be inserted in the ear canal to protect the user 's ears from loud noises or the intrusion of water , foreign bodies , dust or excessive wind .","Relation: is a, Related to: device that meant to be inserted protect the user 's ears from loud noises or the intrusion<br/>Relation: has the property, Related to: in the ear canal to<br/>Relation: is defined as, Related to: of water , foreign bodies , dust or excessive wind","Relation: is, Related to: a device that is meant to be inserted in the ear canal to protect the user 's ears from loud noises or the intrusion of water , foreign bodies , dust or excessive",0,1,,,1 - System 1,give more example,,
308KJXFUJRCD8NP1EMQZ5PDYJEVTA8,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3WOKGM4L72M3H2J4G5C8BTRMLK10OP,A1S88VQY8G8CNC,Submitted,Sun Feb 24 20:37:01 PST 2019,Sun Feb 24 20:41:02 PST 2019,Wed Feb 27 20:41:02 PST 2019,,,,241,0% (0/0),0% (0/0),0% (0/0),earplug,"An earplug is a device that is meant to be inserted in the ear canal to protect the user 's ears from loud noises or the intrusion of water , foreign bodies , dust or excessive wind .","Relation: is a, Related to: device that meant to be inserted protect the user 's ears from loud noises or the intrusion<br/>Relation: has the property, Related to: in the ear canal to<br/>Relation: is defined as, Related to: of water , foreign bodies , dust or excessive wind","Relation: is, Related to: a device that is meant to be inserted in the ear canal to protect the user 's ears from loud noises or the intrusion of water , foreign bodies , dust or excessive",0,1,,,3 - Cannot tell: Both are equally good/bad,both are lacking.  they both have some sentence fragments.,,
32204AGAABIOD5B90S1KNSLD6FDGHX,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,32XVDSJFP03MD916IC192DVWNI62MW,A191V8LNTTLHSA,Submitted,Sun Feb 24 20:39:33 PST 2019,Sun Feb 24 20:40:17 PST 2019,Wed Feb 27 20:40:17 PST 2019,,,,44,0% (0/0),0% (0/0),0% (0/0),confetti,"Modern paper confetti trace back to symbolic rituals of tossing grains and sweets during special occasions , traditional for numerous cultures throughout history as an ancient custom dating back to pagan times , but adapted from sweets and grains to paper through the centuries .","Relation: trace, Related to: back to symbolic rituals of tossing grains and sweets during special occasions<br/>Relation: adapted, Related to: from sweets and grains","Relation: is defined as, Related to: trace back symbolic rituals of grains and sweets during special occasions , traditional cultures an<br/>Relation: causes, Related to: tossing numerous throughout history pagan times , but adapted from sweets and grains to paper through the centuries",1,3,,,2 - System 2,SYSTEM 2 DESCRIBES WELL,,
32204AGAABIOD5B90S1KNSLD6FDGHX,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3DY46V3X3QOG4ZZN8WMLJINMLX755A,AW5CAVAQBYOLE,Submitted,Sun Feb 24 20:38:24 PST 2019,Sun Feb 24 20:43:20 PST 2019,Wed Feb 27 20:43:20 PST 2019,,,,296,0% (0/0),0% (0/0),0% (0/0),confetti,"Modern paper confetti trace back to symbolic rituals of tossing grains and sweets during special occasions , traditional for numerous cultures throughout history as an ancient custom dating back to pagan times , but adapted from sweets and grains to paper through the centuries .","Relation: trace, Related to: back to symbolic rituals of tossing grains and sweets during special occasions<br/>Relation: adapted, Related to: from sweets and grains","Relation: is defined as, Related to: trace back symbolic rituals of grains and sweets during special occasions , traditional cultures an<br/>Relation: causes, Related to: tossing numerous throughout history pagan times , but adapted from sweets and grains to paper through the centuries",1,3,,,1 - System 1,GOOD ANSWER,,
32204AGAABIOD5B90S1KNSLD6FDGHX,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:19 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:19 PST 2019,,,3RRCEFRB7NI0XWCWV1UOHCH0VXYB4C,A2N825X4R5H7EK,Submitted,Sun Feb 24 20:40:51 PST 2019,Sun Feb 24 20:42:09 PST 2019,Wed Feb 27 20:42:09 PST 2019,,,,78,0% (0/0),0% (0/0),0% (0/0),confetti,"Modern paper confetti trace back to symbolic rituals of tossing grains and sweets during special occasions , traditional for numerous cultures throughout history as an ancient custom dating back to pagan times , but adapted from sweets and grains to paper through the centuries .","Relation: trace, Related to: back to symbolic rituals of tossing grains and sweets during special occasions<br/>Relation: adapted, Related to: from sweets and grains","Relation: is defined as, Related to: trace back symbolic rituals of grains and sweets during special occasions , traditional cultures an<br/>Relation: causes, Related to: tossing numerous throughout history pagan times , but adapted from sweets and grains to paper through the centuries",1,3,,,1 - System 1,it is well summarized,,
39RRBHZ0AU7TMN1YV96DN0SSPKIVZR,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,34J10VATJG4H99D0Z8TI62MIMF0IQA,A301X9EE0SXTYL,Submitted,Sun Feb 24 20:39:47 PST 2019,Sun Feb 24 20:40:56 PST 2019,Wed Feb 27 20:40:56 PST 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),gypsum,"A massive fine-grained white or lightly tinted variety of gypsum , called alabaster , has been used for sculpture by many cultures including ancient egypt , mesopotamia , ancient rome , the byzantine empire and the nottingham alabasters of medieval england .","Relation: called, Related to: alabaster<br/>Relation: has, Related to: for sculpture by many cultures including ancient<br/>Relation: been, Related to: used<br/>Relation: used, Related to: for sculpture by many cultures including ancient egypt , mesopotamia , ancient rome , the byzantine empire and the nottingham alabasters of medieval england","Relation: is defined as, Related to: of gypsum , called alabaster , , mesopotamia , ancient rome , byzantine empire and the nottingham alabasters of medieval england<br/>Relation: is used for, Related to: sculpture by many cultures including ancient egypt",1,3,,,1 - System 1,GOOD ANSWER,,
39RRBHZ0AU7TMN1YV96DN0SSPKIVZR,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,3DH6GAKTYZVCD1TWQMYYJJSAH1HYZO,A3EL0EEIRKNWZW,Submitted,Sun Feb 24 20:25:10 PST 2019,Sun Feb 24 20:25:33 PST 2019,Wed Feb 27 20:25:33 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),gypsum,"A massive fine-grained white or lightly tinted variety of gypsum , called alabaster , has been used for sculpture by many cultures including ancient egypt , mesopotamia , ancient rome , the byzantine empire and the nottingham alabasters of medieval england .","Relation: called, Related to: alabaster<br/>Relation: has, Related to: for sculpture by many cultures including ancient<br/>Relation: been, Related to: used<br/>Relation: used, Related to: for sculpture by many cultures including ancient egypt , mesopotamia , ancient rome , the byzantine empire and the nottingham alabasters of medieval england","Relation: is defined as, Related to: of gypsum , called alabaster , , mesopotamia , ancient rome , byzantine empire and the nottingham alabasters of medieval england<br/>Relation: is used for, Related to: sculpture by many cultures including ancient egypt",1,3,,,1 - System 1,same as definition given,,
39RRBHZ0AU7TMN1YV96DN0SSPKIVZR,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,3OS4RQUCRALAVC9LFIQ78GERKN6BFZ,A34FCZEI261C8B,Submitted,Sun Feb 24 20:22:22 PST 2019,Sun Feb 24 20:23:01 PST 2019,Wed Feb 27 20:23:01 PST 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),gypsum,"A massive fine-grained white or lightly tinted variety of gypsum , called alabaster , has been used for sculpture by many cultures including ancient egypt , mesopotamia , ancient rome , the byzantine empire and the nottingham alabasters of medieval england .","Relation: called, Related to: alabaster<br/>Relation: has, Related to: for sculpture by many cultures including ancient<br/>Relation: been, Related to: used<br/>Relation: used, Related to: for sculpture by many cultures including ancient egypt , mesopotamia , ancient rome , the byzantine empire and the nottingham alabasters of medieval england","Relation: is defined as, Related to: of gypsum , called alabaster , , mesopotamia , ancient rome , byzantine empire and the nottingham alabasters of medieval england<br/>Relation: is used for, Related to: sculpture by many cultures including ancient egypt",1,3,,,1 - System 1,IT WAS MATCH TO TARGET TERM,,
3V8JSVE8YYWCFM574XFK9PV4JVBYEX,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,3KB8R4ZV1FDG9C5GQ2WPQ1E3L27GB4,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:39:29 PST 2019,Sun Feb 24 20:41:10 PST 2019,Wed Feb 27 20:41:10 PST 2019,,,,101,0% (0/0),0% (0/0),0% (0/0),sanctuary,"== religious sanctuary == sanctuary is a word derived from the latin sanctuarium , which is , like most words ending in - arium , a container for keeping something in -- in this case holy things or perhaps cherished people -lrb- sanctae/sancti -rrb- .","Relation: is a, Related to: a word derived from the latin sanctuarium , which , like most words - arium , a container for keeping something<br/>Relation: has the property, Related to: ending in<br/>Relation: is defined as, Related to: in -- in case things or<br/>Relation: causes, Related to: this holy perhaps cherished people -lrb- sanctae/sancti -rrb-","Relation: is, Related to: a word derived from the latin sanctuarium",0,4,,,2 - System 2,nice,,
3V8JSVE8YYWCFM574XFK9PV4JVBYEX,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,3PXX5PX6LY4FZLSD424FUF30N7TABL,AVZOGPWNTUPC4,Submitted,Sun Feb 24 20:16:37 PST 2019,Sun Feb 24 20:16:57 PST 2019,Wed Feb 27 20:16:57 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),sanctuary,"== religious sanctuary == sanctuary is a word derived from the latin sanctuarium , which is , like most words ending in - arium , a container for keeping something in -- in this case holy things or perhaps cherished people -lrb- sanctae/sancti -rrb- .","Relation: is a, Related to: a word derived from the latin sanctuarium , which , like most words - arium , a container for keeping something<br/>Relation: has the property, Related to: ending in<br/>Relation: is defined as, Related to: in -- in case things or<br/>Relation: causes, Related to: this holy perhaps cherished people -lrb- sanctae/sancti -rrb-","Relation: is, Related to: a word derived from the latin sanctuarium",0,4,,,1 - System 1,more complete,,
3V8JSVE8YYWCFM574XFK9PV4JVBYEX,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:20 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:20 PST 2019,,,3VELCLL3GLP9IERTDLXI241IYBFF1K,A301X9EE0SXTYL,Submitted,Sun Feb 24 20:33:16 PST 2019,Sun Feb 24 20:33:45 PST 2019,Wed Feb 27 20:33:45 PST 2019,,,,29,0% (0/0),0% (0/0),0% (0/0),sanctuary,"== religious sanctuary == sanctuary is a word derived from the latin sanctuarium , which is , like most words ending in - arium , a container for keeping something in -- in this case holy things or perhaps cherished people -lrb- sanctae/sancti -rrb- .","Relation: is a, Related to: a word derived from the latin sanctuarium , which , like most words - arium , a container for keeping something<br/>Relation: has the property, Related to: ending in<br/>Relation: is defined as, Related to: in -- in case things or<br/>Relation: causes, Related to: this holy perhaps cherished people -lrb- sanctae/sancti -rrb-","Relation: is, Related to: a word derived from the latin sanctuarium",0,4,,,2 - System 2,THE ANSWER IS CORRECT.,,
